input,rle,cost,output
xs0_0,12bo$13b2o$2bo9b2o$obo$b2o3$2b2o$bobo$3bo14b2o$18bobo$18bo!,4,xp2_07zezzx256,
xs0_0,obo$b2o$bo7$13bo$13bobo$13b2o7bobo$22b2o$23bo$11bo$11b2o$10bobo!,4,xp2_2596zy7ee,
xs0_0,2bo12bo$3bo11bobo$b3o11b2o11$6b2o$2o3b2o$b2o4bo$o!,4,xp2_352zy6f,
xs0_0,2bobo$3b2o$3bo$8b2o$7b2o$9bo3$2bo16bo$obo14b2o$b2o15b2o!,4,xp2_4a96y8ss,
xs0_0,7bo$6bo$bo4b3o$b2o$obo4$10bo$8bobo$9b2o2$13b2o$12b2o$14bo!,4,xp2_y8178czgz7,
xs0_0,5bo$6bo$4b3o$2o$b2o$o2$11bo$2b3o5b2o$2bo7bobo$3bo!,4,xp2_4a96zy3e,
xs0_0,2bo$3bo$b3o7$3o$2bo$bo$4b2o$4bobo$4bo5$16bo$15b2o$15bobo!,4,xp2_7zwe7,
xs0_0,10bo$11bo$9b3o3$12b2o$12bobo$12bo2$o$b2o$2o6$3o$2bo$bo!,4,xp2_2596zy4ooo,
xs0_0,2bo$obo$b2o5$10bobo$10b2o$3b2o6bo$4b2o$3bo$10b2o$10bobo$10bo!,4,xp2_111y58kic,
xs0_0,o$b2o3bo3bobo$2o5bo2b2o$5b3o3bo4$3b3o$5bo$4bo!,4,xp2_7zu,
xs0_0,17bo$15b2o$16b2o4$2bo$obo$b2o3$b2o$obo$2bo10$27bo$26b2o$26bobo!,4,xp2_6996y7u,
xs0_0,5bobo$5b2o$6bo5$o7b2o$b2o5bobo$2o6bo4$3b2o$2b2o$4bo!,4,xp2_ny12596z3,
xs0_0,2bo$obo$b2o$5bo$5b2o$4bobo4$b2o$obo$2bo7$18b2o$17b2o$19bo!,4,xp2_4a96zy2cia4zoz1,
xs0_0,9bo$7bobo$8b2o2$b2o$obo7bo$2bo6b2o$9bobo4$4b3o$4bo$5bo!,4,xp2_1111gz8kk303kk8zx343,
xs0_0,3bobo$3b2o$4bo4bo$7b2o$8b2o2$3b3o$5bo$4bo8$2o$b2o$o!,4,xp2_y369a4z111zoz1,
xs0_0,2bo$3b2o$2b2o3$11bo$11bobo$11b2o$2o4b2o$b2o2bobo$o6bo!,4,xp2_fy1f,
xs0_0,17bo$17bobo$17b2o$bo$2b2o$b2o11$bo$b2o$obo2$5b2o$4b2o$6bo!,4,xp2_y0gy57z8kk303kk8zx343,
xs0_0,o$b2o$2o19bo$20bo$20b3o2$10bo$8bobo$9b2o3$13bo$12b2o$12bobo!,4,xp2_256zy4ee,
xs0_0,bo$2bo$3o3$3bobo$3b2o$4bo8$5b2o$5bobo6b2o$5bo7b2o$15bo!,4,xp2_07zggg,
xs0_0,2bo$obo$b2o3$3b3o$3bo$4bo4$4b2o4b3o$5b2o3bo$4bo6bo!,4,xp2_fzzw4a96,
xs0_0,9bo$9bobo$9b2o$5bo$3b2o$4b2o4$2o$b2o$o15b2o$16bobo$16bo!,4,xp2_2596zyds,
xs0_0,6bo$6bobo$b2o3b2o$obo$2bo8$10b2o$4b2o4bobo$3bobo4bo$5bo!,4,xp2_352y27x7,
xs0_0,b2o$2b2o$bo$10b3o$10bo$11bo8$3o3b2o$2bo3bobo$bo4bo!,4,xp2_4a96y7ss,
xs0_0,2bo$obo$b2o2$7bo$6bo$6b3o2$2bo$2b2o$bobo$13b2o$13bobo$13bo!,4,xp2_333zy3f,
xs0_0,7bo$5b2o$6b2o2$b2o$obo$2bo$16b3o$16bo$17bo2$6b3o$6bo$7bo!,4,xp2_111z77,
xs0_0,6bo$6bobo$6b2o6$o$obo11bo$2o11bo$13b3o2$2b2o$2bobo$2bo!,4,xp2_4a96xu,
