input,rle,cost,output
xs0_0,7bobo$8b2o$8bo6$4bobo$5b2o$5bo$bo$b2o$obo!,3,xs13_352zyacczw252,
xs0_0,4b2o$3b2o$5bo2$2o$b2o$o3$2b3o$4bo$3bo!,3,xs13_2552zzx4aic,
xs0_0,bo$2bo$3o3$5bo$3b2o$4b2o3$3b2o$2bobo$4bo!,3,xs13_02530oozoo,
xs0_0,2bo$3b2o$2b2o3$b2o$2o$2bo6$2o$obo$o!,3,xs13_33y28kozx66,
xs0_0,9bobo$9b2o$10bo2$9bo$b2o6b2o$obo5bobo$2bo!,3,xs13_2552zy42596,
xs0_0,10bobo$10b2o$5bo5bo$bo4b2o$2bo2b2o$3o!,3,xs13_2552x2596,
xs0_0,2bo$obo$b2o4$11bo$9b2o$10b2o4$11b2o$11bobo$11bo!,3,xs13_33y1ccy84ac,
xs0_0,8bo$7bo$7b3o4$obo$b2o$bo2$4b3o$6bo$5bo!,3,xs13_2552zzx4a96,
xs0_0,5bo$3b2o$4b2o5$2o$b2o$o$5bo$4b2o$4bobo!,3,xs13_652xciic,
xs0_0,6bo$7bo$5b3o$10bobo$10b2o$11bo2$2bo$obo$b2o14$4b2o$3bobo$5bo!,4,xs13_31e8zzxcic,
xs0_0,3bo$4b2o$3b2o4$4b2o$3bobo6bo$5bo6bobo$12b2o7$2o$b2o$o!,4,xs13_253w6996,
xs0_0,obo$b2o$bo6bo$8bobo$8b2o3$4b3o$6bo$5bo5$6b2o$7b2o$6bo!,4,xs13_33xoozzw8ko,
xs0_0,10bo$9bo$9b3o4$13b2o$bo11bobo$2bo10bo$3o3bo$5b2o$5bobo!,4,xs13_ggx352z1po,
xs0_0,2bo19bo$obo17b2o$b2o18b2o3$16bo$16bobo$16b2o3$15bo$15b2o$14bobo!,4,xs13_33y14aczy0cc,
xs0_0,2bo$obo$b2o4$6b3o$b3o2bo$3bo3bo6bo$2bo10b2o$13bobo!,4,xs13_x652zoozzzya66,
xs0_0,6bo$6bobo$6b2o7$bo$bobo$b2o4$b2o$2o$2bo4$7bo$6b2o$6bobo!,4,xs13_2552y4cik8,
xs0_0,bo$b2o$obo$15bo$14b2o$14bobo4$10b3o$10bo$5b2o4bo$6b2o$5bo!,4,xs13_ckggy5696zx1,
xs0_0,10bo$10bobo$10b2o2$o4b3o$b2o2bo$2o4bo6$12bo$11b2o$11bobo!,4,xs13_0g069a4z343,
xs0_0,16bo$15bo$15b3o5$3bo$4b2o$3b2o3$bo$b2o$obo8$19b2o$19bobo$19bo!,4,xs13_696z6ak8,
xs0_0,11bobo$11b2o$12bo4$12b2o$2bo8b2o$obo10bo$b2o$5bo$5b2o$4bobo!,4,xs13_33y4oozy1ca4,
xs0_0,5bo$4bo$4b3o6bobo$13b2o$14bo5$7bo$5b2o$6b2o2$bo$b2o$obo!,4,xs13_2552y06952,
xs0_0,11bo$10bo$o5bo3b3o$b2o4bo$2o3b3o10$8b3o$8bo$9bo5$12bo$11b2o$11bobo!,5,xs13_2552zy34aic,
xs0_0,15bo$14bo$14b3o4$15bo$14b2o$14bobo$6b2o$6bobo$6bo$b2o$obo$2bo3$3b3o$3bo$4bo!,5,xs13_6952x696,
xs0_0,4bo15bo$5b2o11b2o$4b2o13b2o4$6b3o3bo$6bo4b2o$7bo3bobo$b2o$obo$2bo!,5,xs13_0g025acz343,
xs0_0,4bo$5b2o$4b2o9$8bobo$9b2o$9bo2$2o11b2o$b2o10bobo$o12bo7$10b3o$12bo$11bo!,5,xs13_8k4oy1696zw1,
xs0_0,23bo$21b2o$22b2o4$5bo$3bobo$4b2o$15bo$b2o12b2o$obo11bobo$2bo4$8b2o$7bobo$9bo!,5,xs13_8k4oy5696zw1,
xs0_0,21bo$19b2o$20b2o3$23b2o$22b2o$24bo$3o$2bo16b2o$bo16b2o$20bo5$4bo$4b2o$3bobo!,5,xs13_2552y48kic,
xs0_0,18bo$17bo$17b3o8$15bobo$11bo3b2o$12bo3bo$10b3o5$2bo$2b2o$bobo4$2o$b2o$o!,5,xs13_x4a53zo4oz01,
xs0_0,5bo$5bobo$5b2o3$16bo$16bobo$16b2o6$2bo$3b2o2b2o$2b2o2b2o$8bo5$bo$b2o$obo!,5,xs13_33z6a4zybcc,
xs0_0,o$b2o$2o2$7bo5bo$8b2o4bo$7b2o3b3o3$14bobo$14b2o$15bo5$7b2o$6bobo$8bo!,5,xs13_652zw8kia4,
xs0_0,19bo$18bo$18b3o2$2bo$obo$b2o2$4b3o$6bo$5bo$11b2o$12b2o$11bo!,4,xs13_256y2ccw66,
