input,rle,cost,output
xs0_0,16bo$10bobo2bo$11b2o2b3o$11bo8$2o$b2o$o!,3,xs14_2552zy3330oo,
xs0_0,2bo$2o$b2o3$7b2o$3o3b2o$o7bo$bo!,3,xs14_2596y1cia4,
xs0_0,6bobo$7b2o$7bo3$obo$b2o3b3o$bo4bo$7bo!,3,xs14_0696zy233z33,
xs0_0,bo$b2o8b2o$obo8bobo$11bo2$3b3o$3bo$4bo!,3,xs14_696zy233w33,
xs0_0,13bo$6b2o5bobo$5b2o6b2o$b2o4bo$obo$2bo!,3,xs14_gg0696zpp,
xs0_0,4b3o$4bo$5bo$3o$2bo$bo$5bo$4b2o$4bobo!,3,xs14_696xciic,
xs0_0,bo$2bo$3o5$13bo$11b2o$12b2o$17bo$16b2o$16bobo!,3,xs14_4a96zw4a96,
xs0_0,obo$b2o$bo4bo$6bobo$6b2o7$5b3o$5bo$6bo!,3,xs14_2552y266zzy0cc,
xs0_0,7bo$8bo4bo$6b3o2b2o$12b2o3$bo$b2o$obo!,3,xs14_033zcczyccic,
xs0_0,o$b2o$2o5bo$7b2o$6bobo2bobo$11b2o$12bo!,3,xs14_033zwciczcc,
xs0_0,17bo$16bo$16b3o2b2o$21bobo$21bo5$b2o$obo$2bo!,3,xs14_0ggy069a4z1243,
xs0_0,bo6bo$2bo6b2o$3o5b2o3$11bobo$11b2o$12bo!,3,xs14_2552y1ccy033,
xs0_0,11bo$9b2o$10b2o10$4bo$2bobo$3b2o3$b2o$obo$2bo!,3,xs14_66y833zx696,
xs0_0,bo$2bo$3o17bo$18b2o$19b2o3$9bo$9bobo$9b2o3$10b2o$11b2o$10bo!,4,xs14_g8g2596z1221,
xs0_0,7bo$5b2o$6b2o$bo$b2o$obo$16b3o$16bo$11b2o4bo$11bobo$11bo!,4,xs14_0696zccz33,
xs0_0,6bo$4b2o$5b2o4$5bo$4bo$4b3o$bo$2bo$3o11$5b3o$5bo$6bo!,4,xs14_696zwciic,
xs0_0,22bo$22bobo$22b2o5$4bobo$5b2o$5bo3bobo$9b2o$10bo10$3o$2bo$bo!,4,xs14_g8gy56952z1221,
xs0_0,12bo$10b2o$11b2o6$2bo$obo$b2o$5b2o$6b2o$5bo6$6b2o$7b2o$6bo!,4,xs14_2552zzy5ciic,
xs0_0,9bo$8bo$8b3o2$obo$2o$bo3$2b2o$b2o$3bo3$13bo$12b2o$12bobo!,4,xs14_2552zy3ciic,
xs0_0,bobo$2b2o3bo$2bo3bo$6b3o11$19b2o$3o15b2o$2bo17bo$bo!,4,xs14_0gx6996z343,
xs0_0,bobo$2b2o$2bo6$14bo$12bobo$13b2o4$12b3o$14bo$13bo12$b2o$obo$2bo!,4,xs14_33y2cczx696,
xs0_0,7bo$6bo$6b3o4$3bo$3bobo$3b2o2$10b2o$3o6b2o$o10bo$bo!,4,xs14_y5696zyh66zz66,
xs0_0,5bo$3b2o$4b2o$9bobo$bo7b2o$2bo7bo$3o$10bo$9b2o$9bobo!,4,xs14_33zoozwcic,
xs0_0,2bo$3bo$b3o5$2o$b2o$o2$4b2o$3b2o$5bo2$8bo$7b2o$7bobo!,4,xs14_6952zw4a96,
xs0_0,bo$b2o$obo3bo$5b2o$5bobo6$3b3o$3bo7b3o$4bo6bo$12bo!,4,xs14_x696zy9ooz66,
xs0_0,bo$2bo$3o6$9bo$3b2o4bobo$2bobo4b2o$4bo2$11b2o$11bobo$11bo!,4,xs14_33zy3cicz33,
xs0_0,16bo$15bo$15b3o8$obo$b2o9bobo$bo10b2o$13bo$4b2o$5b2o$4bo!,4,xs14_33wcicz0cc,
xs0_0,o$b2o$2o3$11bo$11bobo$11b2o2$8b2o$7b2o$9bo6$8b2o$7b2o$9bo!,4,xs14_gj3z11x696,
xs0_0,9bo$8bo$8b3o12$5b2o$4bobo$6bo$bo$b2o5b2o$obo5bobo$8bo!,4,xs14_33y3ciczy1cc,
xs0_0,5bo$6bo$4b3o4$6bo$bo3bo$2bo2b3o$3o4$2bo$b2o$bobo!,4,xs14_0256z652x33,
xs0_0,bo$2bo$3o7$7bo$8b2o$7b2o3$7b2o$6bobo$8bo4$14b2o$13b2o$15bo!,4,xs14_33y0cczxcic,
xs0_0,10bo$8b2o$4bo4b2o$5bo$3b3o5$8bo$8bobo$o7b2o$b2o$2o!,4,xs14_178czzw178c,
xs0_0,5b3o$3o2bo$2bo3bo$bo2$5b3o$5bo$6bo4$2bo$2b2o$bobo!,4,xs14_33wo4ozy11zy5cc,
xs0_0,12bo$12bobo$12b2o$6bo$4bobo$5b2o4$o$obo$2o2$2o$obo$o!,4,xs14_rrzy44aa4,
xs0_0,2bo$obo$b2o4$15b3o$15bo$11b2o3bo$10bobo$12bo3$5b3o$7bo$6bo!,4,xs14_4a96zwcia4,
xs0_0,8bo$8bobo$8b2o4$5b3o$7bo$6bo$b2o$obo$2bo8b2o$10b2o$12bo!,4,xs14_33zzzy5cczw4aa4,
xs0_0,10bo$8b2o$4bo4b2o$5bo$3b3o4$obo$b2o$bo9$10b2o$9b2o$11bo!,4,xs14_69a4xo8a6,
xs0_0,5bo3bobo$6bo2b2o$4b3o3bo6$3o$2bo$bo3b3o$5bo$6bo!,4,xs14_6952zzy02596,
xs0_0,25bobo$25b2o$26bo2$2bo$obo4bo$b2o5bo3bo$6b3o3bobo$12b2o6$22b2o$21b2o$23bo!,5,xs14_2552y4ccw66,
xs0_0,15bo$14bo9bo$14b3o5b2o$23b2o$12bo$10bobo$11b2o14$3o$2bo$bo7$6b3o$8bo$7bo!,5,xs14_ooy433zy84aa4,
xs0_0,2bo$obo$b2o2$4bo7bobo$4bobo5b2o$4b2o7bo9$8bo$6b2o$7b2o5$11b2o$11bobo$11bo!,5,xs14_33y0cicy166,
xs0_0,6bo$6bobo$6b2o$obo12bo$b2o12bobo$bo4b2o7b2o$5b2o$7bo8$bo$b2o$obo!,5,xs14_33woozy3cic,
xs0_0,5bo$6bo$4b3o3$7bo$5b2o$6b2o3$b2o$obo$2bo$6bo$4b2o$5b2o4$2b3o$2bo$3bo!,5,xs14_33w66zzzy7696,
xs0_0,3bo$bobo$2b2o4$8bo$8bobo$8b2o2$b2o$obo$2bo4bo$6b2o$6bobo3$3b3o$3bo$4bo!,5,xs14_8k4ox69a4zw1,
xs0_0,2bobo$3b2o$3bo10$20b2o$15bo3b2o$15b2o4bo$14bobo8$21b3o$21bo$22bo$2o$b2o$o!,5,xs14_696zy26996,
xs0_0,22bo$22bobo$22b2o5$13bo$13bobo$13b2o3$4bobo$5b2o$5bo$bo$b2o$obo5$14b2o$14bobo$14bo!,5,xs14_66x696zyc33,
xs0_0,7bo$5b2o$6b2o2$2o$b2o$o4b2o$4bobo$6bo3$4bo$4b2o$3bobo2$8b2o$8bobo$8bo!,5,xs14_0gy133y1cicz121,
xs0_0,7bo$8bo4bo$6b3o3b2o$12bobo$26b2o$25b2o$27bo$b2o8bo$obo8b2o$2bo7bobo!,5,xs14_066w33zz6ac,
xs0_0,2bo$obo16bo$b2o15bo$18b3o6$9bo$10b2o$9b2o4$12b2o$12bobo$12bo2$4bo$4b2o$3bobo!,5,xs14_696y3oozzxcc,
xs0_0,26bo$26bobo$26b2o6$2bo$3b2o$2b2o3$4b2o$3bobo$5bo4$8b2o$7bobo$9bo2$bo$b2o$obo!,5,xs14_x2552zg8gy733z01,
xs0_0,2bo$obo3bobo$b2o3b2o$7bo$10b2o5b2o$11b2o3b2o$10bo7bo3$4b3o$6bo$5bo!,5,xs14_y933zo4oykccz01,
xs0_0,3bo$4bo$2b3o3$22bo$20b2o$21b2o2$36bo$34b2o$35b2o4$35b3o$35bo$36bo5$2o$b2o$o!,5,xs14_yh6996z0gz343,
xs0_0,bo$2bo$3o4$6bo$7bo$5b3o2$9bo$10b2o5b2o$9b2o6bobo$17bo2$13b2o$12b2o$14bo!,5,xs14_33zw2552y233,
xs0_0,15bo$7b2o6bobo$8b2o5b2o$7bo12bo$20bobo$15b2o3b2o$15bobo$15bo3$bo$b2o$obo!,5,xs14_33zy3cicw33,
xs0_0,obo$b2o$bo$12bo$11bo$5bo5b3o$5bobo$5b2o8b3o$15bo$16bo2$8b2o$8bobo$8bo!,5,xs14_2552y233w66,
xs0_0,18bo$obo15bobo$b2o15b2o$bo5$13bo$11bobo3bobo$12b2o3b2o$18bo12$4b3o$6bo$5bo!,5,xs14_356y3ciic,
xs0_0,22bo$22bobo$22b2o7$o$b2o$2o16bo$18bobo$18b2o3$11bo4bobo$11b2o3b2o$10bobo4bo!,5,xs14_gg02552z1po,
xs0_0,8bo$9b2o$obo5b2o$b2o$bo2$12b2o$11b2o$13bo4$19b2o$19bobo$13b2o4bo$14b2o$13bo!,5,xs14_33y12552zw66,
xs0_0,15bo$10bo4bobo$8bobo4b2o$9b2o5$15b2o$15bobo$obo12bo$b2o$bo2$4b2o$5b2o$4bo!,5,xs14_2552zy466w33,
