input,rle,cost,output
xs0_0,2bobo$3b2o$3bo3$3bo$3b2o$2bobo7$bo$b2o$obo!,3,xp2_s01110sy2888zw222y270ggg07,
xs0_0,11bo$obo8b2o$b2o7bobo3bo$bo13b2o$15bobo!,3,xp2_o8gyi111z01yf696w252z7,
xs0_0,2o$b2o$o3$6b2o$5b2o$7bo2$2b2o$3b2o$2bo!,3,xp2_s01110szw222zy74a6,
xs0_0,obo$b2o$bo$8bobo$8b2o$9bo3$8bo$7b2o$7bobo!,3,xp2_69a4xok8zy5s0111,
xs0_0,10bo$o10b2o$b2o7b2o$2o2$8b2o$9b2o$8bo!,3,xp2_6952x7,
xs0_0,bobo$b2o$2bo5$bo$b2o$obo2$5bo$4b2o$4bobo!,3,xp2_33zwggg07,
xs0_0,obo$b2o$bo3bobo$5b2o$6bo8$15bo$14b2o$14bobo!,3,xp2_w696zybezyd33y133z0ggz1243,
xs0_0,o$b2o$2o4$2bo$3b2o2b2o$2b2o2b2o$8bo!,3,xp2_6952zy4s,
xs0_0,5bo$6b2o$5b2o2$b2o$2b2o$bo9$2o$b2o$o!,3,xp2_ggg07y1szy0e,
xs0_0,3bo$4b2o$3b2o2$7b2o$8b2o$7bo3$2o$b2o$o!,3,xp2_2552zzy17zy08kk8y5352,
xs0_0,obo12bo$2o12b2o$bo12bobo$5bo$4b2o$4bobo!,3,xp2_2552zy9g88gy48kk8w4a96zya11ya7zy58kk8,
xs0_0,obo$b2o$bo3$bo$b2o$obo8$bo$b2o$obo!,3,xp2_o0222x696z1z70ggg07,
xs0_0,o$b2o$2o3$2b2o$3b2o$2bo4$b2o$2b2o$bo!,3,xp2_y07zxggg070gggzy3ez696xgw2552zy1343,
xs0_0,11b2o4b2o$12b2o2b2o$11bo6bo5$2o$b2o$o!,3,xp2_ccx7y270gggzy1ey2e,
xs0_0,7bo$o4b2o$b2o3b2o$2o27$11b2o$10b2o$12bo!,3,xp2_s01110szw222zzzy86996,
